country_code,time_batch,interval_start,interval_end,event_count
TJK,2001-08-28,2001-08-28,2001-08-28,1
TJK,2002-01-09,2002-01-09,2002-01-09,1
TJK,2002-03-03,2002-03-03,2002-03-03,1
TJK,2002-03-23,2002-03-23,2002-03-23,1
TJK,2002-05-14,2002-05-14,2002-05-14,1
TJK,2002-06-16,2002-06-16,2002-06-16,1
TJK,2002-08-07,2002-08-07,2002-08-07,1
TJK,2003-02-26,2003-02-26,2003-02-26,1
TJK,2003-04-13,2003-04-13,2003-04-13,1
TJK,2003-06-06,2003-06-06,2003-06-06,1
TJK,2003-10,2003-10-01,2003-10-31,1
TJK,2004-04-01,2004-04-01,2004-04-01,1
TJK,2004-07-13,2004-07-13,2004-07-13,1
TJK,2005-02-03,2005-02-03,2005-02-03,1
TJK,2005-06-08,2005-06-08,2005-06-08,1
TJK,2005-07-23,2005-07-23,2005-07-23,1
TJK,2005-10-03,2005-10-03,2005-10-03,1
TJK,2006-01-07,2006-01-07,2006-01-07,1
TJK,2006-01-26,2006-01-26,2006-01-26,1
TJK,2006-04-24,2006-04-24,2006-04-24,1
TJK,2006-07-29,2006-07-29,2006-07-29,1
TJK,2007-04-16,2007-04-16,2007-04-16,1
TJK,2007-07-21,2007-07-21,2007-07-21,1
TJK,2007-07-22,2007-07-22,2007-07-22,1
TJK,2007-12-22,2007-12-22,2007-12-22,1
TJK,2008-01,2008-01-01,2008-01-31,1
TJK,2008-10,2008-10-01,2008-10-31,1
TJK,2009-04-21,2009-04-21,2009-04-21,1
TJK,2010-01-01,2010-01-01,2010-01-01,1
TJK,2010-01-02,2010-01-02,2010-01-02,1
TJK,2010-04-11,2010-04-11,2010-04-11,1
TJK,2010-05-06,2010-05-06,2010-05-06,1
TJK,2010-10-06,2010-10-06,2010-10-06,1
TJK,2011-06-11,2011-06-11,2011-06-11,1
TJK,2011-07-19,2011-07-19,2011-07-19,1
TJK,2012-02,2012-02-01,2012-02-29,2
TJK,2012-05-13,2012-05-13,2012-05-13,1
TJK,2013-01,2013-01-01,2013-01-31,1
TJK,2014-04-22,2014-04-22,2014-04-22,1
TJK,2014-05-10,2014-05-10,2014-05-10,1
TJK,2015-04-03,2015-04-03,2015-04-03,1
TJK,2015-05-11,2015-05-11,2015-05-11,1
TJK,2015-07-15,2015-07-15,2015-07-15,1
TJK,2015-12-07,2015-12-07,2015-12-07,1
TJK,2016-05-09,2016-05-09,2016-05-09,1
TJK,2016-07-01,2016-07-01,2016-07-01,1
TJK,2017-01-27,2017-01-27,2017-01-27,1
TJK,2017-04,2017-04-01,2017-04-30,1
TJK,2017-06-26,2017-06-26,2017-06-26,1
TJK,2018-05-16,2018-05-16,2018-05-16,1
TJK,2019-06-01,2019-06-01,2019-06-01,1
TJK,2020-05-14,2020-05-14,2020-05-14,1
TJK,2021-05-07,2021-05-07,2021-05-07,1
TJK,2021-07-10,2021-07-10,2021-07-10,1
TJK,2021-07-19,2021-07-19,2021-07-19,1
TJK,2023-03-23,2023-03-23,2023-03-23,1
TJK,2023-08-27,2023-08-27,2023-08-27,1
TKL,2005-02-28,2005-02-28,2005-02-28,1
TKM,2000-12-06,2000-12-06,2000-12-06,1
TKM,2011-07-07,2011-07-07,2011-07-07,1
TLS,2001-06-20,2001-06-20,2001-06-20,1
TLS,2003-06-16,2003-06-16,2003-06-16,1
TLS,2003-12,2003-12-01,2003-12-31,1
TLS,2005-01-05,2005-01-05,2005-01-05,1
TLS,2006-01-15,2006-01-15,2006-01-15,1
TLS,2007-02,2007-02-01,2007-02-28,1
TLS,2007-06,2007-06-01,2007-06-30,1
TLS,2014-01,2014-01-01,2014-01-31,1
TLS,2015-11-04,2015-11-04,2015-11-04,1
TLS,2016-04,2016-04-01,2016-04-30,1
TLS,2020-03-13,2020-03-13,2020-03-13,1
TLS,2021-04-05,2021-04-05,2021-04-05,1
TLS,2022-01,2022-01-01,2022-01-31,1
TON,2001-12-31,2001-12-31,2001-12-31,1
TON,2004-01-06,2004-01-06,2004-01-06,1
TON,2009-08-06,2009-08-06,2009-08-06,1
TON,2009-09-29,2009-09-29,2009-09-29,1
TON,2011-01-25,2011-01-25,2011-01-25,1
TON,2014-01-06,2014-01-06,2014-01-06,1
TON,2015-08,2015-08-01,2015-08-31,1
TON,2016-01-02,2016-01-02,2016-01-02,1
TON,2016-02-19,2016-02-19,2016-02-19,1
TON,2016-04-07,2016-04-07,2016-04-07,1
TON,2018-02-12,2018-02-12,2018-02-12,1
TON,2019-10,2019-10-01,2019-10-31,1
TON,2019-10-22,2019-10-22,2019-10-22,1
TON,2020-04-06,2020-04-06,2020-04-06,1
TON,2022-01-15,2022-01-15,2022-01-15,1
TTO,2004-09-09,2004-09-09,2004-09-09,1
TTO,2004-11-12,2004-11-12,2004-11-12,1
TTO,2005-07-14,2005-07-14,2005-07-14,1
TTO,2010-01,2010-01-01,2010-01-31,1
TTO,2018-10-19,2018-10-19,2018-10-19,1
TTO,2022-11-26,2022-11-26,2022-11-26,1
TUN,2000-05-25,2000-05-25,2000-05-25,1
TUN,2002-04-30,2002-04-30,2002-04-30,1
TUN,2002-05-07,2002-05-07,2002-05-07,1
TUN,2003-01-14,2003-01-14,2003-01-14,1
TUN,2003-06-20,2003-06-20,2003-06-20,1
TUN,2003-10-20,2003-10-20,2003-10-20,1
TUN,2004-05-23,2004-05-23,2004-05-23,1
TUN,2004-06-04,2004-06-04,2004-06-04,1
TUN,2004-10-02,2004-10-02,2004-10-02,1
TUN,2006-07-25,2006-07-25,2006-07-25,1
TUN,2007-04,2007-04-01,2007-04-30,1
TUN,2007-10-13,2007-10-13,2007-10-13,1
TUN,2008-04-19,2008-04-19,2008-04-19,1
TUN,2009-01-18,2009-01-18,2009-01-18,1
TUN,2009-03-20,2009-03-20,2009-03-20,1
TUN,2009-09-22,2009-09-22,2009-09-22,1
TUN,2011-03-31,2011-03-31,2011-03-31,1
TUN,2011-05-31,2011-05-31,2011-05-31,1
TUN,2014-02-21,2014-02-21,2014-02-21,1
TUN,2015-06-16,2015-06-16,2015-06-16,1
TUN,2017-07-29,2017-07-29,2017-07-29,1
TUN,2017-10-08,2017-10-08,2017-10-08,1
TUN,2018-06-02,2018-06-02,2018-06-02,1
TUN,2018-09-21,2018-09-21,2018-09-21,1
TUN,2019-07-04,2019-07-04,2019-07-04,1
TUN,2019-12-01,2019-12-01,2019-12-01,1
TUN,2020-06-12,2020-06-12,2020-06-12,1
TUN,2020-09-05,2020-09-05,2020-09-05,1
TUN,2020-10-11,2020-10-11,2020-10-11,1
TUN,2020-12-24,2020-12-24,2020-12-24,1
TUN,2021-03-09,2021-03-09,2021-03-09,1
TUN,2021-04-16,2021-04-16,2021-04-16,1
TUN,2021-05-13,2021-05-13,2021-05-13,1
TUN,2021-07-03,2021-07-03,2021-07-03,1
TUN,2021-07-24,2021-07-24,2021-07-24,1
TUN,2021-10-17,2021-10-17,2021-10-17,1
TUN,2021-10-23,2021-10-23,2021-10-23,1
TUN,2022-03-19,2022-03-19,2022-03-19,1
TUN,2022-04-09,2022-04-09,2022-04-09,1
TUN,2022-04-22,2022-04-22,2022-04-22,1
TUN,2022-09-06,2022-09-06,2022-09-06,1
TUN,2022-09-08,2022-09-08,2022-09-08,1
TUN,2023-03-08,2023-03-08,2023-03-08,1
TUN,2023-03-24,2023-03-24,2023-03-24,1
TUN,2023-04-07,2023-04-07,2023-04-07,1
TUN,2023-08-05,2023-08-05,2023-08-05,1
TUN,2023-08-14,2023-08-14,2023-08-14,1
TUR,2000-04-05,2000-04-05,2000-04-05,1
TUR,2000-05-07,2000-05-07,2000-05-07,1
TUR,2000-05-20,2000-05-20,2000-05-20,1
TUR,2000-05-27,2000-05-27,2000-05-27,1
TUR,2000-06,2000-06-01,2000-06-30,1
TUR,2000-06-06,2000-06-06,2000-06-06,1
TUR,2000-09-08,2000-09-08,2000-09-08,1
TUR,2000-09-18,2000-09-18,2000-09-18,1
TUR,2000-10-14,2000-10-14,2000-10-14,1
TUR,2001-01-01,2001-01-01,2001-01-01,1
TUR,2001-03-08,2001-03-08,2001-03-08,1
TUR,2001-05-07,2001-05-07,2001-05-07,1
TUR,2001-05-16,2001-05-16,2001-05-16,1
TUR,2001-06-25,2001-06-25,2001-06-25,1
TUR,2001-07-10,2001-07-10,2001-07-10,1
TUR,2001-08-23,2001-08-23,2001-08-23,1
TUR,2001-11-06,2001-11-06,2001-11-06,1
TUR,2001-11-10,2001-11-10,2001-11-10,1
TUR,2001-12-02,2001-12-02,2001-12-02,1
TUR,2001-12-17,2001-12-17,2001-12-17,1
TUR,2002-02-03,2002-02-03,2002-02-03,1
TUR,2002-06-28,2002-06-28,2002-06-28,1
TUR,2002-07-23,2002-07-23,2002-07-23,1
TUR,2002-08-18,2002-08-18,2002-08-18,1
TUR,2002-08-29,2002-08-29,2002-08-29,1
TUR,2002-09-27,2002-09-27,2002-09-27,1
TUR,2002-11-29,2002-11-29,2002-11-29,1
TUR,2002-12-20,2002-12-20,2002-12-20,1
TUR,2002-12-30,2002-12-30,2002-12-30,1
TUR,2003-01-08,2003-01-08,2003-01-08,1
TUR,2003-04-10,2003-04-10,2003-04-10,1
TUR,2003-05-01,2003-05-01,2003-05-01,1
TUR,2003-05-26,2003-05-26,2003-05-26,1
TUR,2003-06-07,2003-06-07,2003-06-07,1
TUR,2003-06-19,2003-06-19,2003-06-19,1
TUR,2003-07-05,2003-07-05,2003-07-05,1
TUR,2003-07-26,2003-07-26,2003-07-26,1
TUR,2003-08-24,2003-08-24,2003-08-24,1
TUR,2003-09-18,2003-09-18,2003-09-18,1
TUR,2003-10-19,2003-10-19,2003-10-19,1
TUR,2003-11-10,2003-11-10,2003-11-10,1
TUR,2003-11-22,2003-11-22,2003-11-22,1
TUR,2003-12-20,2003-12-20,2003-12-20,1
TUR,2004-01-09,2004-01-09,2004-01-09,1
TUR,2004-01-22,2004-01-22,2004-01-22,1
TUR,2004-02-02,2004-02-02,2004-02-02,1
TUR,2004-02-13,2004-02-13,2004-02-13,1
TUR,2004-02-24,2004-02-24,2004-02-24,1
TUR,2004-03-05,2004-03-05,2004-03-05,1
TUR,2004-03-25,2004-03-25,2004-03-25,1
TUR,2004-03-28,2004-03-28,2004-03-28,1
TUR,2004-04-16,2004-04-16,2004-04-16,1
TUR,2004-06-19,2004-06-19,2004-06-19,1
TUR,2004-07-01,2004-07-01,2004-07-01,1
TUR,2004-07-22,2004-07-22,2004-07-22,1
TUR,2004-07-25,2004-07-25,2004-07-25,1
TUR,2004-07-30,2004-07-30,2004-07-30,1
TUR,2004-08-16,2004-08-16,2004-08-16,1
TUR,2004-09-08,2004-09-08,2004-09-08,1
TUR,2004-11-10,2004-11-10,2004-11-10,1
TUR,2004-11-21,2004-11-21,2004-11-21,1
TUR,2004-12-14,2004-12-14,2004-12-14,1
TUR,2005-01-01,2005-01-01,2005-01-01,1
TUR,2005-01-25,2005-01-25,2005-01-25,1
TUR,2005-03-14,2005-03-14,2005-03-14,1
TUR,2005-03-17,2005-03-17,2005-03-17,1
TUR,2005-06-06,2005-06-06,2005-06-06,1
TUR,2005-07-04,2005-07-04,2005-07-04,1
TUR,2005-08-02,2005-08-02,2005-08-02,1
TUR,2005-09-06,2005-09-06,2005-09-06,1
TUR,2005-11-02,2005-11-02,2005-11-02,1
TUR,2005-12-26,2005-12-26,2005-12-26,1
TUR,2006-01-01,2006-01-01,2006-01-01,1
TUR,2006-01-08,2006-01-08,2006-01-08,1
TUR,2006-03-09,2006-03-09,2006-03-09,1
TUR,2006-05-19,2006-05-19,2006-05-19,1
TUR,2006-06-01,2006-06-01,2006-06-01,1
TUR,2006-07-01,2006-07-01,2006-07-01,1
TUR,2006-08-18,2006-08-18,2006-08-18,1
TUR,2006-10-27,2006-10-27,2006-10-27,1
TUR,2007-04-14,2007-04-14,2007-04-14,1
TUR,2007-05-27,2007-05-27,2007-05-27,1
TUR,2007-06,2007-06-01,2007-06-30,1
TUR,2007-08-03,2007-08-03,2007-08-03,1
TUR,2007-08-06,2007-08-06,2007-08-06,1
TUR,2007-08-19,2007-08-19,2007-08-19,1
TUR,2007-11-16,2007-11-16,2007-11-16,1
TUR,2007-11-30,2007-11-30,2007-11-30,1
TUR,2007-12-08,2007-12-08,2007-12-08,1
TUR,2008-01-31,2008-01-31,2008-01-31,1
TUR,2008-06-22,2008-06-22,2008-06-22,1
TUR,2008-08-01,2008-08-01,2008-08-01,2
TUR,2008-09-08,2008-09-08,2008-09-08,1
TUR,2008-09-24,2008-09-24,2008-09-24,1
TUR,2008-10-04,2008-10-04,2008-10-04,1
TUR,2009-01-25,2009-01-25,2009-01-25,1
TUR,2009-07-10,2009-07-10,2009-07-10,1
TUR,2009-09-07,2009-09-07,2009-09-07,1
TUR,2009-12-10,2009-12-10,2009-12-10,1
TUR,2010-02-23,2010-02-23,2010-02-23,1
TUR,2010-03-08,2010-03-08,2010-03-08,1
TUR,2010-05-17,2010-05-17,2010-05-17,1
TUR,2010-05-25,2010-05-25,2010-05-25,1
TUR,2010-08-27,2010-08-27,2010-08-27,1
TUR,2010-12-21,2010-12-21,2010-12-21,1
TUR,2011-01-26,2011-01-26,2011-01-26,1
TUR,2011-02-03,2011-02-03,2011-02-03,1
TUR,2011-05-19,2011-05-19,2011-05-19,1
TUR,2011-10-23,2011-10-23,2011-10-23,1
TUR,2011-11-09,2011-11-09,2011-11-09,1
TUR,2011-12-21,2011-12-21,2011-12-21,1
TUR,2012-02-24,2012-02-24,2012-02-24,1
TUR,2012-07-04,2012-07-04,2012-07-04,1
TUR,2012-09-05,2012-09-05,2012-09-05,1
TUR,2012-09-06,2012-09-06,2012-09-06,1
TUR,2012-12-04,2012-12-04,2012-12-04,1
TUR,2013-05-10,2013-05-10,2013-05-10,1
TUR,2013-07-31,2013-07-31,2013-07-31,1
TUR,2014-01-23,2014-01-23,2014-01-23,1
TUR,2014-03-20,2014-03-20,2014-03-20,1
TUR,2014-05-13,2014-05-13,2014-05-13,1
TUR,2014-05-24,2014-05-24,2014-05-24,1
TUR,2014-07-22,2014-07-22,2014-07-22,1
TUR,2014-09-06,2014-09-06,2014-09-06,1
TUR,2014-10-28,2014-10-28,2014-10-28,1
TUR,2014-11-03,2014-11-03,2014-11-03,1
TUR,2015-01-30,2015-01-30,2015-01-30,1
TUR,2015-07-06,2015-07-06,2015-07-06,1
TUR,2015-09-15,2015-09-15,2015-09-15,1
TUR,2015-09-20,2015-09-20,2015-09-20,1
TUR,2015-09-27,2015-09-27,2015-09-27,1
TUR,2015-09-30,2015-09-30,2015-09-30,1
TUR,2015-10-17,2015-10-17,2015-10-17,1
TUR,2015-11-11,2015-11-11,2015-11-11,1
TUR,2015-12-18,2015-12-18,2015-12-18,1
TUR,2016-01-05,2016-01-05,2016-01-05,1
TUR,2016-01-21,2016-01-21,2016-01-21,1
TUR,2016-01-30,2016-01-30,2016-01-30,1
TUR,2016-02-08,2016-02-08,2016-02-08,1
TUR,2016-03-06,2016-03-06,2016-03-06,1
TUR,2016-06-05,2016-06-05,2016-06-05,1
TUR,2016-11-30,2016-11-30,2016-11-30,1
TUR,2017-03-24,2017-03-24,2017-03-24,1
TUR,2017-04-18,2017-04-18,2017-04-18,1
TUR,2017-05-31,2017-05-31,2017-05-31,1
TUR,2017-07-21,2017-07-21,2017-07-21,1
TUR,2017-07-27,2017-07-27,2017-07-27,1
TUR,2017-09-22,2017-09-22,2017-09-22,1
TUR,2017-12-03,2017-12-03,2017-12-03,1
TUR,2018-01-19,2018-01-19,2018-01-19,1
TUR,2018-03-30,2018-03-30,2018-03-30,1
TUR,2018-07-08,2018-07-08,2018-07-08,1
TUR,2018-10-14,2018-10-14,2018-10-14,1
TUR,2018-11-12,2018-11-12,2018-11-12,1
TUR,2019-02-06,2019-02-06,2019-02-06,1
TUR,2019-06-18,2019-06-18,2019-06-18,1
TUR,2019-07-17,2019-07-17,2019-07-17,1
TUR,2019-07-18,2019-07-18,2019-07-18,1
TUR,2019-08-17,2019-08-17,2019-08-17,1
TUR,2019-09-26,2019-09-26,2019-09-26,1
TUR,2020-01-07,2020-01-07,2020-01-07,1
TUR,2020-01-11,2020-01-11,2020-01-11,1
TUR,2020-01-24,2020-01-24,2020-01-24,1
TUR,2020-02-04,2020-02-04,2020-02-04,1
TUR,2020-02-05,2020-02-05,2020-02-05,1
TUR,2020-02-23,2020-02-23,2020-02-23,1
TUR,2020-06-11,2020-06-11,2020-06-11,1
TUR,2020-06-14,2020-06-14,2020-06-14,1
TUR,2020-06-21,2020-06-21,2020-06-21,1
TUR,2020-06-25,2020-06-25,2020-06-25,1
TUR,2020-06-27,2020-06-27,2020-06-27,1
TUR,2020-08-22,2020-08-22,2020-08-22,1
TUR,2020-10-09,2020-10-09,2020-10-09,1
TUR,2020-10-30,2020-10-30,2020-10-30,1
TUR,2020-12-19,2020-12-19,2020-12-19,1
TUR,2021-03-04,2021-03-04,2021-03-04,1
TUR,2021-07-10,2021-07-10,2021-07-10,1
TUR,2021-07-21,2021-07-21,2021-07-21,1
TUR,2021-07-28,2021-07-28,2021-07-28,1
TUR,2021-08-10,2021-08-10,2021-08-10,1
TUR,2022-06-11,2022-06-11,2022-06-11,1
TUR,2022-08-20,2022-08-20,2022-08-20,2
TUR,2022-10-14,2022-10-14,2022-10-14,1
TUR,2022-11-23,2022-11-23,2022-11-23,1
TUR,2022-12-11,2022-12-11,2022-12-11,1
TUR,2023-02-06,2023-02-06,2023-02-06,1
TUR,2023-02-20,2023-02-20,2023-02-20,1
TUR,2023-02-27,2023-02-27,2023-02-27,1
TUR,2023-03-14,2023-03-14,2023-03-14,1
TUR,2023-04-20,2023-04-20,2023-04-20,1
TUR,2023-09-06,2023-09-06,2023-09-06,1
TUR,2023-11-18,2023-11-18,2023-11-18,1
TUR,2023-11-26,2023-11-26,2023-11-26,1
TUV,2000-03-09,2000-03-09,2000-03-09,1
TUV,2011-09,2011-09-01,2011-09-30,1
TUV,2015-03-10,2015-03-10,2015-03-10,1
TUV,2020-01-18,2020-01-18,2020-01-18,1
TUV,2021-01,2021-01-01,2021-01-31,1
TWN,2000-08-01,2000-08-01,2000-08-01,1
TWN,2000-08-22,2000-08-22,2000-08-22,1
TWN,2000-10-31,2000-10-31,2000-10-31,1
TWN,2000-11-01,2000-11-01,2000-11-01,1
TWN,2001-05-18,2001-05-18,2001-05-18,1
TWN,2001-06-24,2001-06-24,2001-06-24,1
TWN,2001-07-11,2001-07-11,2001-07-11,1
TWN,2001-07-30,2001-07-30,2001-07-30,1
TWN,2001-09-16,2001-09-16,2001-09-16,1
TWN,2002-03-31,2002-03-31,2002-03-31,1
TWN,2002-05-25,2002-05-25,2002-05-25,1
TWN,2002-09-04,2002-09-04,2002-09-04,1
TWN,2003-03-01,2003-03-01,2003-03-01,1
TWN,2003-08-31,2003-08-31,2003-08-31,1
TWN,2003-09-02,2003-09-02,2003-09-02,1
TWN,2004-06-29,2004-06-29,2004-06-29,1
TWN,2004-08-24,2004-08-24,2004-08-24,1
TWN,2004-09-12,2004-09-12,2004-09-12,1
TWN,2004-10-22,2004-10-22,2004-10-22,1
TWN,2004-12-04,2004-12-04,2004-12-04,1
TWN,2005-06-11,2005-06-11,2005-06-11,1
TWN,2005-06-20,2005-06-20,2005-06-20,1
TWN,2005-07-18,2005-07-18,2005-07-18,1
TWN,2005-07-30,2005-07-30,2005-07-30,1
TWN,2005-09-01,2005-09-01,2005-09-01,1
TWN,2005-10-02,2005-10-02,2005-10-02,1
TWN,2006-06-10,2006-06-10,2006-06-10,1
TWN,2006-07-17,2006-07-17,2006-07-17,1
TWN,2006-07-24,2006-07-24,2006-07-24,1
TWN,2006-12-26,2006-12-26,2006-12-26,1
TWN,2007-08-17,2007-08-17,2007-08-17,1
TWN,2007-10-06,2007-10-06,2007-10-06,1
TWN,2007-11-28,2007-11-28,2007-11-28,1
TWN,2008-07-18,2008-07-18,2008-07-18,1
TWN,2008-07-27,2008-07-27,2008-07-27,1
TWN,2008-09-16,2008-09-16,2008-09-16,1
TWN,2008-09-23,2008-09-23,2008-09-23,1
TWN,2008-09-28,2008-09-28,2008-09-28,1
TWN,2009-08-07,2009-08-07,2009-08-07,1
TWN,2010-03-04,2010-03-04,2010-03-04,1
TWN,2010-09-18,2010-09-18,2010-09-18,1
TWN,2010-10-22,2010-10-22,2010-10-22,1
TWN,2012-06-09,2012-06-09,2012-06-09,1
TWN,2012-08-02,2012-08-02,2012-08-02,1
TWN,2012-08-24,2012-08-24,2012-08-24,1
TWN,2012-10-23,2012-10-23,2012-10-23,1
TWN,2013-03-27,2013-03-27,2013-03-27,1
TWN,2013-06-02,2013-06-02,2013-06-02,1
TWN,2013-07-14,2013-07-14,2013-07-14,1
TWN,2013-08-22,2013-08-22,2013-08-22,1
TWN,2013-09-22,2013-09-22,2013-09-22,1
TWN,2014-07-22,2014-07-22,2014-07-22,1
TWN,2014-07-24,2014-07-24,2014-07-24,1
TWN,2014-07-31,2014-07-31,2014-07-31,1
TWN,2014-09-18,2014-09-18,2014-09-18,1
TWN,2015-02-04,2015-02-04,2015-02-04,1
TWN,2015-06-27,2015-06-27,2015-06-27,1
TWN,2015-07-12,2015-07-12,2015-07-12,1
TWN,2015-08-08,2015-08-08,2015-08-08,1
TWN,2015-09-28,2015-09-28,2015-09-28,1
TWN,2016-01-20,2016-01-20,2016-01-20,1
TWN,2016-02-06,2016-02-06,2016-02-06,1
TWN,2016-07-09,2016-07-09,2016-07-09,1
TWN,2016-07-19,2016-07-19,2016-07-19,1
TWN,2016-09-14,2016-09-14,2016-09-14,1
TWN,2016-09-27,2016-09-27,2016-09-27,1
TWN,2017-02-13,2017-02-13,2017-02-13,1
TWN,2017-05-31,2017-05-31,2017-05-31,1
TWN,2017-07-29,2017-07-29,2017-07-29,1
TWN,2018-02-06,2018-02-06,2018-02-06,1
TWN,2018-08-23,2018-08-23,2018-08-23,1
TWN,2018-10-21,2018-10-21,2018-10-21,1
TWN,2019-08-10,2019-08-10,2019-08-10,1
TWN,2020-08-03,2020-08-03,2020-08-03,1
TWN,2021-01-08,2021-01-08,2021-01-08,1
TWN,2021-04-02,2021-04-02,2021-04-02,1
TWN,2021-06-04,2021-06-04,2021-06-04,1
TWN,2021-10-14,2021-10-14,2021-10-14,1
TWN,2022-09-18,2022-09-18,2022-09-18,1
TWN,2022-10-15,2022-10-15,2022-10-15,1
TWN,2023-05-29,2023-05-29,2023-05-29,1
TWN,2023-07-28,2023-07-28,2023-07-28,1
TWN,2023-10-05,2023-10-05,2023-10-05,1
TZA,2000-01-01,2000-01-01,2000-01-01,2
TZA,2000-01-08,2000-01-08,2000-01-08,1
TZA,2000-02-11,2000-02-11,2000-02-11,1
TZA,2000-03-20,2000-03-20,2000-03-20,1
TZA,2000-06-02,2000-06-02,2000-06-02,1
TZA,2000-10-02,2000-10-02,2000-10-02,1
TZA,2000-10-05,2000-10-05,2000-10-05,1
TZA,2000-12-01,2000-12-01,2000-12-01,1
TZA,2001-01-05,2001-01-05,2001-01-05,2
TZA,2001-01-22,2001-01-22,2001-01-22,1
TZA,2001-02-27,2001-02-27,2001-02-27,1
TZA,2001-04-07,2001-04-07,2001-04-07,1
TZA,2001-05-18,2001-05-18,2001-05-18,1
TZA,2001-06-26,2001-06-26,2001-06-26,1
TZA,2001-12-22,2001-12-22,2001-12-22,1
TZA,2002-01-09,2002-01-09,2002-01-09,1
TZA,2002-04-11,2002-04-11,2002-04-11,1
TZA,2002-04-26,2002-04-26,2002-04-26,1
TZA,2002-05-16,2002-05-16,2002-05-16,1
TZA,2002-05-18,2002-05-18,2002-05-18,1
TZA,2002-06-20,2002-06-20,2002-06-20,1
TZA,2002-06-24,2002-06-24,2002-06-24,1
TZA,2002-07-01,2002-07-01,2002-07-01,1
TZA,2002-09-20,2002-09-20,2002-09-20,1
TZA,2002-12-30,2002-12-30,2002-12-30,1
TZA,2003-01-03,2003-01-03,2003-01-03,1
TZA,2003-07-07,2003-07-07,2003-07-07,1
TZA,2003-08,2003-08-01,2003-08-31,1
TZA,2003-09-29,2003-09-29,2003-09-29,1
TZA,2003-11-05,2003-11-05,2003-11-05,1
TZA,2003-12-17,2003-12-17,2003-12-17,1
TZA,2003-12-20,2003-12-20,2003-12-20,1
TZA,2004-10,2004-10-01,2004-10-31,1
TZA,2004-10-19,2004-10-19,2004-10-19,1
TZA,2004-12-26,2004-12-26,2004-12-26,1
TZA,2005-04-16,2005-04-16,2005-04-16,1
TZA,2005-06-01,2005-06-01,2005-06-01,1
TZA,2005-12-02,2005-12-02,2005-12-02,1
TZA,2005-12-05,2005-12-05,2005-12-05,1
TZA,2006-01,2006-01-01,2006-01-31,1
TZA,2006,2006-01-01,2006-12-31,1
TZA,2006-01-02,2006-01-02,2006-01-02,1
TZA,2006-01-17,2006-01-17,2006-01-17,1
TZA,2006-02-08,2006-02-08,2006-02-08,1
TZA,2006-03,2006-03-01,2006-03-31,1
TZA,2006-04-22,2006-04-22,2006-04-22,1
TZA,2006-05-09,2006-05-09,2006-05-09,1
TZA,2006-06-06,2006-06-06,2006-06-06,1
TZA,2006-06-09,2006-06-09,2006-06-09,1
TZA,2006-08,2006-08-01,2006-08-31,1
TZA,2006-10-15,2006-10-15,2006-10-15,1
TZA,2006-10-23,2006-10-23,2006-10-23,1
TZA,2006-11,2006-11-01,2006-11-30,1
TZA,2006-12,2006-12-01,2006-12-31,1
TZA,2007-01-13,2007-01-13,2007-01-13,1
TZA,2007-03-16,2007-03-16,2007-03-16,1
TZA,2007-04-15,2007-04-15,2007-04-15,1
TZA,2007-06-15,2007-06-15,2007-06-15,1
TZA,2007-06-23,2007-06-23,2007-06-23,1
TZA,2007-07-28,2007-07-28,2007-07-28,1
TZA,2007-09-08,2007-09-08,2007-09-08,1
TZA,2008-01-10,2008-01-10,2008-01-10,1
TZA,2008-03-17,2008-03-17,2008-03-17,1
TZA,2008-05-09,2008-05-09,2008-05-09,1
TZA,2008-10-01,2008-10-01,2008-10-01,1
TZA,2008-12,2008-12-01,2008-12-31,2
TZA,2009-01-04,2009-01-04,2009-01-04,1
TZA,2009-01-10,2009-01-10,2009-01-10,1
TZA,2009-01-16,2009-01-16,2009-01-16,1
TZA,2009-03-19,2009-03-19,2009-03-19,1
TZA,2009-04-29,2009-04-29,2009-04-29,1
TZA,2009-07-26,2009-07-26,2009-07-26,1
TZA,2009-08-23,2009-08-23,2009-08-23,1
TZA,2009-10,2009-10-01,2009-10-31,1
TZA,2009-11-10,2009-11-10,2009-11-10,1
TZA,2009-12-25,2009-12-25,2009-12-25,1
TZA,2010-02-02,2010-02-02,2010-02-02,1
TZA,2010-03-01,2010-03-01,2010-03-01,1
TZA,2010-08-05,2010-08-05,2010-08-05,1
TZA,2011-02-16,2011-02-16,2011-02-16,1
TZA,2011-04-09,2011-04-09,2011-04-09,1
TZA,2011-05-17,2011-05-17,2011-05-17,1
TZA,2011-08,2011-08-01,2011-08-31,1
TZA,2011-09-09,2011-09-09,2011-09-09,1
TZA,2011-10-25,2011-10-25,2011-10-25,1
TZA,2011-12-04,2011-12-04,2011-12-04,1
TZA,2011-12-20,2011-12-20,2011-12-20,1
TZA,2012-03-01,2012-03-01,2012-03-01,1
TZA,2012-07-18,2012-07-18,2012-07-18,1
TZA,2013-01-04,2013-01-04,2013-01-04,1
TZA,2013-03-30,2013-03-30,2013-03-30,1
TZA,2013-09-26,2013-09-26,2013-09-26,1
TZA,2014-01-22,2014-01-22,2014-01-22,1
TZA,2014-04-18,2014-04-18,2014-04-18,1
TZA,2015-03-03,2015-03-03,2015-03-03,1
TZA,2015-03-11,2015-03-11,2015-03-11,1
TZA,2015-04-12,2015-04-12,2015-04-12,1
TZA,2015-04-17,2015-04-17,2015-04-17,1
